member_id,total_transactions,unique_items,transaction_days,avg_items_per_transaction,anomaly_vote,anomaly_weighted,anomaly_score
2321,13,12,4,3.25,0,0,0.13580477878084815
2930,14,10,4,3.5,0,0,0.31194494134567496
2239,12,10,3,4.0,0,0,0.3895525285703129
1390,12,12,3,4.0,0,0,0.3534412656091592
2338,11,9,3,3.6666666666666665,0,0,0.2390586659295966
3504,19,14,4,4.75,1,1,0.6133745058782044
1759,12,12,3,4.0,0,0,0.4163911317269309
3055,7,5,1,7.0,1,1,0.8445479683168401
1733,17,17,4,4.25,1,1,0.5356462046549755
1913,16,14,5,3.2,0,0,0.1322132775234879
4812,15,15,4,3.75,0,0,0.363291231242425
4988,18,15,5,3.6,0,0,0.3809257305874992
4069,11,11,3,3.6666666666666665,0,0,0.3756371591297695
3588,13,12,4,3.25,0,0,0.15053876860684434
4175,7,6,1,7.0,1,1,0.7259627214480963
1406,12,11,2,6.0,0,1,0.5692572772761467
1943,20,16,5,4.0,0,0,0.46752962432066064
1995,17,14,5,3.4,0,0,0.29507633442177217
1994,14,10,3,4.666666666666667,1,1,0.6750040535108561
4892,12,10,3,4.0,0,0,0.29772376498956526
3531,17,16,5,3.4,0,0,0.2725093063906249
2158,11,10,2,5.5,1,1,0.6745246590340143
2510,14,11,4,3.5,0,0,0.16337937532520294
4679,22,17,7,3.142857142857143,0,0,0.29228502246988636
4324,14,12,4,3.5,0,0,0.15798661049611976
2422,11,10,2,5.5,1,1,0.5598656033483828
3821,17,15,4,4.25,0,1,0.5067966675786479
1370,13,10,3,4.333333333333333,1,1,0.5672265684421359
4236,14,13,4,3.5,0,0,0.22094232219164436
3308,28,24,9,3.111111111111111,1,1,0.6440013455309707
1183,16,13,3,5.333333333333333,1,1,0.5808757717902334
1999,16,15,4,4.0,0,0,0.30496034179988
3460,16,14,4,4.0,0,0,0.27987846111086107
1703,14,12,3,4.666666666666667,1,1,0.565525461421384
1969,14,11,5,2.8,0,0,0.18842409667580995
4967,12,11,5,2.4,0,0,0.08496844008787013
3621,18,13,7,2.5714285714285716,0,0,0.42918814369328945
3491,14,12,7,2.0,0,0,0.2992993218494895
4098,11,9,4,2.75,0,0,0.04811303245352663
3659,8,6,4,2.0,0,0,0.1683417723127342
1364,8,8,4,2.0,0,0,0.13083995970382656
1394,4,4,2,2.0,0,0,0.35154281107645596
4043,2,2,1,2.0,0,0,0.2211173225478523
2631,7,6,3,2.3333333333333335,0,0,0.14974328394772624
3419,10,10,3,3.3333333333333335,0,0,0.2936154851145243
1286,16,15,7,2.2857142857142856,0,0,0.23035711552580004
1236,5,5,2,2.5,0,0,0.14107462684726504
4773,18,16,7,2.5714285714285716,0,0,0.2579673356265329
4114,10,10,4,2.5,0,0,0.06946831038387113
4120,11,9,5,2.2,0,0,0.07830578539110745
3267,9,9,4,2.25,0,0,0.11991784746794858
3013,13,13,5,2.6,0,0,0.14543540871969837
2172,5,5,2,2.5,0,0,0.13914633291925957
1388,7,7,3,2.3333333333333335,0,0,0.07022709004437072
4603,10,10,4,2.5,0,0,0.12330739855713295
1631,5,5,2,2.5,0,0,0.1039736606558846
2458,6,6,2,3.0,0,0,0.17476517458383659
4087,5,5,2,2.5,0,0,0.16729149229397233
3250,5,5,2,2.5,0,0,0.31174094612061404
1679,11,8,4,2.75,0,0,0.490001293178362
2888,9,7,4,2.25,0,0,0.43714281967577256
2376,8,8,3,2.6666666666666665,0,0,0.14762583268256607
4199,11,11,4,2.75,0,0,0.1919804343554421
4031,7,5,3,2.3333333333333335,0,0,0.23946194240113494
1113,11,11,4,2.75,0,0,0.13320033355484218
4178,20,19,7,2.857142857142857,0,0,0.331760756206892
4037,10,10,4,2.5,0,0,0.11191976599631087
3917,13,11,5,2.6,0,0,0.06047344454456336
4658,8,7,3,2.6666666666666665,0,0,0.19809654871639226
1408,7,5,3,2.3333333333333335,0,0,0.2071760866801221
1639,7,7,3,2.3333333333333335,0,0,0.16260399374011528
4139,6,6,2,3.0,0,0,0.36933960636864055
4041,11,9,3,3.6666666666666665,0,0,0.3980838996805726
1909,7,6,2,3.5,0,0,0.28347647384567043
4367,12,10,5,2.4,0,0,0.2239918668741129
3905,16,14,7,2.2857142857142856,0,0,0.1690163962659167
4906,11,11,4,2.75,0,0,0.1429281189900294
4330,18,14,6,3.0,0,0,0.18764959597404565
2218,13,11,6,2.1666666666666665,0,0,0.14346554957738647
3980,11,9,3,3.6666666666666665,0,0,0.1935058503682133
4094,10,9,4,2.5,0,0,0.06172681965173956
2313,5,5,2,2.5,0,0,0.12864636546064093
3923,8,8,3,2.6666666666666665,0,0,0.10019275550105954
4541,10,10,4,2.5,0,0,0.106486952466525
1750,12,11,5,2.4,0,0,0.08445191184802575
3117,12,11,4,3.0,0,0,0.14389179330166135
1972,5,5,2,2.5,0,0,0.20306548984265227
1154,9,9,3,3.0,0,0,0.11393969837335254
3505,15,14,6,2.5,0,0,0.09463069894880867
2642,7,7,3,2.3333333333333335,0,0,0.10945688811609144
2045,15,12,7,2.142857142857143,0,0,0.2959567595908426
2225,10,9,4,2.5,0,0,0.10277715750935444
3539,14,13,6,2.3333333333333335,0,0,0.13548899066770373
1002,8,8,4,2.0,0,0,0.4217826739478439
4665,8,7,4,2.0,0,0,0.07830819106876147
3052,5,4,2,2.5,0,0,0.46431486402215927
4943,6,6,3,2.0,0,0,0.13203511830102946
1323,8,5,3,2.6666666666666665,1,1,0.5831158834155494
2873,16,12,6,2.6666666666666665,0,0,0.26708231550348066
3711,4,4,2,2.0,0,0,0.261617176656981
1702,13,11,5,2.6,0,0,0.19195086840541434
4347,4,4,2,2.0,0,0,0.15545457544167518
2913,4,4,2,2.0,0,0,0.315556440960539
3893,11,11,5,2.2,0,0,0.18901454996764847
2048,12,12,6,2.0,0,0,0.30859493332194976
1077,14,12,6,2.3333333333333335,0,0,0.13656311368887905
2403,13,12,4,3.25,0,0,0.20879508336831654
3652,4,4,2,2.0,0,0,0.19827108657634196
1845,7,7,3,2.3333333333333335,0,0,0.10128102303131285
2233,9,9,4,2.25,0,0,0.13504292424097844
2187,6,6,3,2.0,0,0,0.07561493381653057
4557,8,8,4,2.0,0,0,0.1492980464263379
1341,12,12,4,3.0,0,0,0.15948761118421376
4768,4,4,1,4.0,0,0,0.34962092857369537
4698,8,7,3,2.6666666666666665,0,0,0.16630969578166296
2834,10,9,4,2.5,0,0,0.12034731167923564
1921,14,12,7,2.0,0,0,0.1952986256553949
1248,16,15,8,2.0,0,0,0.32628877116787414
3945,6,6,3,2.0,0,0,0.28265046931204374
2265,14,13,3,4.666666666666667,0,0,0.47538183427741815
1046,4,4,2,2.0,0,0,0.17228844512605243
4563,12,12,5,2.4,0,0,0.11618007778230884
1655,9,9,4,2.25,0,0,0.15989518147732837
1854,6,5,3,2.0,0,0,0.20638173337896695
3692,12,12,5,2.4,0,0,0.26673073172404765
2015,4,4,2,2.0,0,0,0.18214095257392082
3002,17,16,5,3.4,0,0,0.30794871215479397
4432,10,10,5,2.0,0,0,0.1817987096670679
2160,12,11,6,2.0,0,0,0.16631042221478468
1448,4,4,2,2.0,0,0,0.15923346526285134
3863,14,14,6,2.3333333333333335,0,0,0.22268284364374438
4611,5,5,2,2.5,0,0,0.13997625427685556
1368,2,2,1,2.0,0,0,0.2211173225478523
3454,2,2,1,2.0,0,0,0.2211173225478523
1841,4,4,2,2.0,0,0,0.13272156734588417
4420,6,6,3,2.0,0,0,0.11460604069426124
4123,4,4,2,2.0,0,0,0.37051843274237645
2241,9,9,4,2.25,0,0,0.1360137262286096
4327,5,5,2,2.5,0,0,0.1494410561798771
3345,2,2,1,2.0,0,0,0.2211173225478523
4716,4,4,2,2.0,0,0,0.4002887939374907
3281,6,6,3,2.0,0,0,0.2611528588589956
4410,11,11,4,2.75,0,0,0.11157934879927278
4396,4,4,2,2.0,0,0,0.3040635999904589
2493,5,5,2,2.5,0,0,0.20987627729195837
4685,15,15,6,2.5,0,0,0.2412228656851856
2237,9,8,4,2.25,0,0,0.10001963420582138
1280,8,7,4,2.0,0,0,0.11396153231134941
3134,2,2,1,2.0,0,0,0.3964455624045606
4797,11,11,5,2.2,0,0,0.14996000455951172
1443,11,10,4,2.75,0,0,0.11666248775702363
1550,7,7,3,2.3333333333333335,0,0,0.08075694224962789
4607,8,7,3,2.6666666666666665,0,0,0.13047093270258678
2848,4,4,2,2.0,0,0,0.3701397983319241
4882,4,4,2,2.0,0,0,0.25999518236364355
1908,20,19,10,2.0,0,1,0.4969474617579692
3329,13,11,5,2.6,0,0,0.12930591034268432
4871,7,7,3,2.3333333333333335,0,0,0.17315651665471318
1880,4,4,2,2.0,0,0,0.22564961172257583
1349,11,10,4,2.75,0,0,0.1369528565203192
1660,7,7,3,2.3333333333333335,0,0,0.18240728038397827
4710,9,8,4,2.25,0,0,0.04029362453095677
2006,4,4,2,2.0,0,0,0.2782835679161148
3750,6,5,3,2.0,0,0,0.23794049616652813
2108,7,5,3,2.3333333333333335,0,0,0.4045347856452654
2029,11,11,5,2.2,0,0,0.18546822533459753
3704,12,11,5,2.4,0,0,0.06310066993021328
2337,13,13,6,2.1666666666666665,0,0,0.1994070827539053
4582,9,8,4,2.25,0,0,0.1818122662610997
4744,15,12,5,3.0,0,0,0.09623661391963943
3029,6,6,3,2.0,0,0,0.3696748261201282
1475,10,10,4,2.5,0,0,0.21139095549318887
1173,9,7,4,2.25,0,0,0.2626554890490654
2148,10,9,5,2.0,0,0,0.19957620592675904
2809,6,6,2,3.0,0,0,0.16598001074609425
4539,9,9,3,3.0,0,0,0.10674088059528425
1191,6,6,2,3.0,0,0,0.3301000887675379
1168,9,9,3,3.0,0,0,0.19005476610313865
2664,8,6,3,2.6666666666666665,0,0,0.19545113294166805
2135,8,8,2,4.0,1,1,0.5005892825007455
1023,17,16,6,2.8333333333333335,0,0,0.17505491501125112
2309,12,9,4,3.0,0,0,0.2996257052040534
4628,20,18,7,2.857142857142857,0,0,0.27266971136666335
1073,12,10,4,3.0,0,0,0.12563802352957396
1459,4,4,1,4.0,1,1,0.6324598246826261
2484,14,12,5,2.8,0,0,0.10875304109618832
3476,15,14,6,2.5,0,0,0.1018987773508352
3287,13,12,4,3.25,0,0,0.17630023355663926
4359,9,9,3,3.0,0,0,0.16456599287017865
3285,7,7,2,3.5,0,0,0.2837880837828196
4752,8,8,3,2.6666666666666665,0,0,0.08913338225155426
4741,17,14,7,2.4285714285714284,0,0,0.23459086270692242
4328,12,10,3,4.0,0,0,0.26182762591132697
1052,27,23,10,2.7,1,1,0.6264731749382516
1299,8,8,3,2.6666666666666665,0,0,0.05216241299224215
4260,12,11,4,3.0,0,0,0.11452844147759973
1720,7,7,2,3.5,0,0,0.4545302402485258
2692,10,10,3,3.3333333333333335,0,0,0.19218452366334127
1196,8,8,3,2.6666666666666665,0,0,0.22960895690171515
3519,13,11,3,4.333333333333333,0,0,0.3656534801153138
2000,7,6,2,3.5,0,0,0.3538602145723056
2427,9,8,3,3.0,0,0,0.14905394410939402
4997,6,6,2,3.0,1,1,0.6141424097539878
2102,12,10,5,2.4,0,0,0.18106310932497416
2979,10,9,4,2.5,0,0,0.022329325170159776
3685,10,7,3,3.3333333333333335,0,0,0.3372455807180968
2083,12,11,4,3.0,0,0,0.1830291752236762
2618,16,15,5,3.2,0,0,0.22243847366120262
4888,6,6,2,3.0,0,0,0.12555964166488762
4919,8,8,2,4.0,0,0,0.4118834765939874
4876,8,7,3,2.6666666666666665,0,0,0.08830148924003485
4845,8,8,3,2.6666666666666665,0,0,0.0937839381279334
1374,11,9,4,2.75,0,0,0.09572367401850619
3009,14,12,6,2.3333333333333335,0,0,0.08396647914268134
1205,10,8,3,3.3333333333333335,0,0,0.1518325991853334
1633,6,6,2,3.0,0,0,0.41002660488947845
2677,6,5,2,3.0,0,0,0.22707797487494288
4300,8,6,3,2.6666666666666665,0,0,0.3399958941589116
4298,9,7,3,3.0,0,0,0.24716131924508056
1097,17,12,6,2.8333333333333335,0,0,0.270826496795012
3766,9,8,3,3.0,0,0,0.1622191022659056
3784,9,9,3,3.0,0,0,0.12781437893039488
2056,18,16,6,3.0,0,0,0.2223065287020237
3861,9,9,3,3.0,0,0,0.14088107772183464
2328,7,7,2,3.5,0,0,0.33506599508318075
3069,6,5,2,3.0,0,0,0.24182753691848835
1177,4,4,1,4.0,0,0,0.34962092857369537
4427,12,12,5,2.4,0,0,0.13184075056875252
1307,12,11,5,2.4,0,0,0.0826452566102719
2606,8,7,3,2.6666666666666665,0,0,0.07407596181444803
4444,15,15,5,3.0,0,0,0.2720520770079813
3664,8,8,3,2.6666666666666665,0,0,0.05977033110627707
1641,12,12,5,2.4,0,0,0.11961176422805608
1461,8,7,3,2.6666666666666665,0,0,0.1135243242236222
2754,10,10,3,3.3333333333333335,0,0,0.19393210986281015
1333,18,15,6,3.0,0,0,0.20703487086796837
4035,13,11,4,3.25,0,0,0.24152861100308556
4357,9,9,3,3.0,0,0,0.15987258989117395
4467,11,11,4,2.75,0,0,0.2125460697081054
2139,12,10,5,2.4,0,0,0.05381866581813921
2475,14,14,6,2.3333333333333335,0,0,0.2435843857945438
1690,16,15,6,2.6666666666666665,0,0,0.18757755282103097
3224,10,10,4,2.5,0,0,0.07789411669990239
2939,8,6,3,2.6666666666666665,0,0,0.31441115582153983
3807,6,6,2,3.0,0,0,0.3477214107218933
1828,9,9,3,3.0,0,0,0.1199031063644584
2535,13,11,5,2.6,0,0,0.20836866543252594
4107,12,11,4,3.0,0,0,0.10672334484043518
4853,12,12,5,2.4,0,0,0.11073051413773581
3408,6,5,2,3.0,0,0,0.3925159398908585
1040,11,10,4,2.75,0,0,0.053760142571916074
1137,6,5,2,3.0,0,0,0.39848111485572524
3832,15,12,5,3.0,0,0,0.17938934274806095
2179,4,4,1,4.0,0,0,0.34962092857369537
2604,14,13,5,2.8,0,0,0.0771084603188378
2589,19,16,7,2.7142857142857144,0,0,0.43870945835148856
2402,10,9,3,3.3333333333333335,0,0,0.15567803301535074
2242,12,9,4,3.0,0,0,0.08804475851031864
1427,16,14,6,2.6666666666666665,0,0,0.11260863990108104
2471,9,9,3,3.0,0,0,0.10892388041805634
4077,14,14,6,2.3333333333333335,0,0,0.2488434855584425
4909,6,5,2,3.0,0,0,0.3205327809035036
1014,10,9,4,2.5,0,0,0.11608671532982828
1389,8,7,3,2.6666666666666665,0,0,0.10545459705437334
4800,15,13,5,3.0,0,0,0.2532570477375973
1069,10,10,4,2.5,0,0,0.12313974173427834
4028,10,9,4,2.5,0,0,0.060500894640783544
3086,12,9,4,3.0,0,0,0.24099906182142727
2708,6,5,2,3.0,0,0,0.23168772267653695
4827,14,14,4,3.5,0,0,0.2721946797391194
4213,8,8,3,2.6666666666666665,0,0,0.10393704615167199
2005,13,11,4,3.25,0,0,0.1470230176156041
2429,4,4,1,4.0,0,0,0.34962092857369537
3909,16,13,6,2.6666666666666665,0,0,0.20179825331240853
4024,14,12,6,2.3333333333333335,0,0,0.08387041966676102
1214,6,6,2,3.0,0,0,0.22964718837372597
1724,11,11,4,2.75,0,0,0.12736161529952852
1911,7,6,2,3.5,0,0,0.32803367912114234
3955,6,6,2,3.0,0,0,0.15462944036994983
2666,16,13,7,2.2857142857142856,0,0,0.22407962938433293
1339,13,9,5,2.6,0,0,0.3285643925453702
2091,11,11,4,2.75,0,0,0.14542739377833405
4681,14,13,4,3.5,0,0,0.17626090597411317
2683,8,7,3,2.6666666666666665,0,0,0.09203297262303904
4356,9,8,3,3.0,0,0,0.22191340997958017
3152,4,4,1,4.0,0,0,0.34962092857369537
2657,6,6,2,3.0,0,0,0.1503865821962542
2698,8,7,3,2.6666666666666665,0,0,0.09108127776532009
4810,4,4,2,2.0,0,0,0.1364820001284637
3876,6,5,3,2.0,0,0,0.1582460305441452
1167,4,4,2,2.0,0,0,0.13693402828548462
3529,15,14,7,2.142857142857143,0,0,0.1941359100351211
1756,9,8,4,2.25,0,0,0.10417470254312511
2875,7,6,3,2.3333333333333335,0,0,0.12023469128573493
3871,7,7,3,2.3333333333333335,0,0,0.1465068266911365
4512,15,15,6,2.5,0,0,0.2296421755891518
3728,13,12,6,2.1666666666666665,0,0,0.10860279375944093
1093,2,2,1,2.0,0,0,0.3964455624045606
1386,6,4,3,2.0,0,0,0.229783498300458
4672,7,7,3,2.3333333333333335,0,0,0.07574845611890556
3271,7,6,3,2.3333333333333335,0,0,0.2412119102490945
2752,2,2,1,2.0,0,0,0.3964455624045606
4101,8,7,4,2.0,0,0,0.1692564807882088
3884,5,4,2,2.5,0,0,0.3179287524556851
2669,11,10,4,2.75,0,0,0.04808725018938006
1004,21,16,8,2.625,0,0,0.38696831087014255
2017,16,16,7,2.2857142857142856,0,0,0.35784393752280574
1437,4,4,2,2.0,1,1,0.6424945376195677
1904,6,6,3,2.0,0,0,0.08515265071995647
4233,11,9,4,2.75,0,0,0.05630282998155475
1063,4,4,2,2.0,0,0,0.14791055488849728
3391,2,2,1,2.0,0,0,0.2211173225478523
4234,20,17,6,3.3333333333333335,0,0,0.31462625747688505
2472,8,8,4,2.0,0,0,0.22080568392727798
1817,12,11,5,2.4,0,0,0.07890391355471221
4216,11,9,5,2.2,0,0,0.12446560110696976
2984,11,11,4,2.75,0,0,0.18015663754645553
3174,4,4,2,2.0,0,0,0.12494999750133133
4513,5,5,2,2.5,0,0,0.4083053027563988
4911,10,10,3,3.3333333333333335,0,0,0.2306416654451422
3265,7,7,2,3.5,0,0,0.3383013549334685
1561,20,17,7,2.857142857142857,0,0,0.22887997232275992
4731,6,5,1,6.0,1,1,0.894606334402973
2097,11,9,3,3.6666666666666665,0,0,0.2171703883728173
1748,19,17,5,3.8,0,0,0.3764467865768943
1638,8,8,2,4.0,0,0,0.32554642538811235
3237,13,11,4,3.25,0,0,0.28515392918381954
4076,12,9,5,2.4,0,0,0.1974479272694992
3189,17,14,7,2.4285714285714284,0,0,0.158930695550066
4984,7,7,3,2.3333333333333335,0,0,0.3321843463558336
2772,16,14,7,2.2857142857142856,0,0,0.17272508165311554
4343,7,6,2,3.5,0,0,0.4497948039175887
1598,7,7,3,2.3333333333333335,0,0,0.07361419273327906
4469,7,6,3,2.3333333333333335,0,0,0.3901835432810645
4007,12,11,4,3.0,0,0,0.05843334202338651
2306,13,10,5,2.6,0,0,0.4063683512980858
1539,5,5,2,2.5,0,0,0.16655420323175804
1037,10,10,3,3.3333333333333335,0,0,0.27396259640546017
4749,9,6,4,2.25,0,0,0.18537432312678126
3219,7,6,3,2.3333333333333335,0,0,0.1982232025817683
3328,11,10,4,2.75,0,0,0.14505246098428617
3890,9,9,4,2.25,0,0,0.1381460141329088
3147,5,5,2,2.5,0,0,0.13360960167841648
3183,7,7,3,2.3333333333333335,0,0,0.06976634227611088
3079,9,7,4,2.25,0,0,0.26854842965591164
1545,7,7,3,2.3333333333333335,0,0,0.2321339186008671
4492,9,9,4,2.25,0,0,0.09455713531373794
1217,8,7,3,2.6666666666666665,0,0,0.1300307854675714
4337,9,8,3,3.0,0,0,0.15245024906950783
2924,11,9,4,2.75,0,0,0.10857028488550736
3734,5,4,2,2.5,0,0,0.296423346460111
3194,14,12,6,2.3333333333333335,0,0,0.22662064673333374
1198,7,6,3,2.3333333333333335,0,0,0.18737007420241478
2057,5,5,2,2.5,0,0,0.3477017285915707
4913,7,6,3,2.3333333333333335,0,0,0.173647754943429
1419,15,15,5,3.0,0,0,0.2638238608989559
3648,3,3,1,3.0,0,0,0.2897912524781035
2724,6,6,2,3.0,0,0,0.16413563008386636
2538,7,6,3,2.3333333333333335,0,0,0.12708136155974023
2995,5,5,2,2.5,0,0,0.15777579723932394
1318,5,5,2,2.5,1,1,0.5604567637164576
3573,9,9,4,2.25,0,0,0.11502213921890998
3765,9,8,3,3.0,0,0,0.1382824441055641
2547,12,11,5,2.4,0,0,0.07446135050539095
1342,13,13,5,2.6,0,0,0.2310784772622708
4804,17,14,6,2.8333333333333335,0,0,0.16752436363484424
3769,11,10,4,2.75,0,0,0.03750949195071921
4713,6,6,2,3.0,0,0,0.12839548974903417
1741,13,12,6,2.1666666666666665,0,0,0.1558525478752327
4051,6,5,2,3.0,0,0,0.21347936034991707
4960,9,7,4,2.25,0,0,0.09854364790050245
4602,3,3,1,3.0,0,0,0.2897912524781035
2746,15,14,7,2.142857142857143,0,0,0.20092981374734453
3196,5,5,2,2.5,0,0,0.10274362258708143
2981,9,7,4,2.25,0,0,0.30712546706658944
1620,11,10,5,2.2,0,0,0.10059201577973503
1362,5,5,2,2.5,0,0,0.4056844735384648
3447,13,11,4,3.25,0,0,0.3051328495956476
3605,3,3,1,3.0,0,0,0.4224582585244345
3762,11,11,5,2.2,0,0,0.13405198202412416
3348,14,13,6,2.3333333333333335,0,0,0.1928660565069844
3545,11,9,4,2.75,0,0,0.05131947912324287
1532,6,6,2,3.0,0,0,0.38079467778402437
1803,9,9,4,2.25,0,0,0.10417704972005153
2543,10,10,4,2.5,0,0,0.0818058737072873
3952,9,9,4,2.25,0,0,0.1062525927349694
3016,7,7,3,2.3333333333333335,0,0,0.17499679338375165
2118,5,5,2,2.5,0,0,0.3907254171648746
1940,11,9,5,2.2,0,0,0.13068059093716405
4755,3,3,1,3.0,0,0,0.4224582585244345
4085,10,8,4,2.5,0,0,0.0961924451354561
2566,3,3,1,3.0,0,0,0.4224582585244345
1593,7,6,3,2.3333333333333335,0,0,0.25709786902989473
2105,5,5,2,2.5,0,0,0.13328242439287763
1165,9,9,4,2.25,0,0,0.16562130238703518
3705,11,9,4,2.75,0,0,0.10698072266577585
2030,7,6,3,2.3333333333333335,0,0,0.1500073380825296
2162,10,9,3,3.3333333333333335,0,0,0.12563921686329907
4462,12,11,4,3.0,0,0,0.05642198746499553
2420,10,7,3,3.3333333333333335,0,0,0.473297800144038
1554,15,14,5,3.0,0,0,0.18057376116526327
4624,22,20,7,3.142857142857143,0,0,0.42883602995828235
3853,6,6,1,6.0,1,1,0.8051999614094054
2452,11,11,3,3.6666666666666665,0,0,0.296930128995734
2829,10,9,3,3.3333333333333335,0,0,0.22377705718720745
3417,8,8,2,4.0,0,0,0.4023018719555072
1175,19,17,5,3.8,0,0,0.320924617147883
4053,6,6,1,6.0,1,1,0.8051999614094054
2565,12,11,4,3.0,0,0,0.11172328674774328
2468,8,7,2,4.0,0,0,0.35203979908463107
4039,12,11,4,3.0,0,0,0.18580455964074008
2989,12,10,4,3.0,0,0,0.2743461600138221
4903,8,8,2,4.0,0,0,0.332762695682222
2835,19,16,7,2.7142857142857144,0,0,0.2955635673046078
1132,10,8,3,3.3333333333333335,0,0,0.1367420129997902
4195,10,9,3,3.3333333333333335,0,0,0.17934437085067434
2430,12,9,3,4.0,1,1,0.616818131836767
1396,8,8,2,4.0,0,0,0.33742343685285375
4580,8,8,2,4.0,1,1,0.5047080766044217
2415,14,12,4,3.5,0,0,0.20541439117594265
3925,8,7,2,4.0,0,0,0.3514276293067124
4569,12,11,3,4.0,0,0,0.2818897613582298
3509,14,12,4,3.5,0,0,0.22004972378330953
2252,21,19,6,3.5,0,0,0.3368398459373145
2266,9,8,2,4.5,0,0,0.4345729081948366
3440,6,6,1,6.0,1,1,0.6915114550855485
3948,15,13,5,3.0,0,0,0.24883813861718052
2827,8,8,2,4.0,0,0,0.432717477474047
3193,13,11,4,3.25,0,0,0.36295747050447785
4821,14,11,4,3.5,0,0,0.35640192012682176
1837,12,12,4,3.0,0,0,0.15766884844405507
3665,8,8,2,4.0,0,0,0.35472296712283
2933,8,8,2,4.0,0,0,0.34598698086051577
2093,16,14,6,2.6666666666666665,0,0,0.11047161496331714
4284,10,10,3,3.3333333333333335,0,0,0.17709548033518477
4449,10,10,3,3.3333333333333335,0,0,0.22816267805118154
4269,10,8,3,3.3333333333333335,0,0,0.13851877271989813
1078,7,7,2,3.5,0,0,0.28187300546661725
1328,10,10,3,3.3333333333333335,0,0,0.19558391299937802
1572,20,18,7,2.857142857142857,0,0,0.2503968576617864
2352,6,6,3,2.0,0,0,0.08816621268567526
4816,2,1,1,2.0,1,0,0.40440146621585527
1762,4,4,2,2.0,0,0,0.12911679845065474
4381,6,6,3,2.0,0,0,0.1244360225514346
1440,12,9,6,2.0,0,0,0.23554733677791942
2116,4,4,2,2.0,0,0,0.4362195108227917
1139,9,8,4,2.25,0,0,0.07517883444966862
2463,6,4,3,2.0,1,1,0.6817433392456184
1695,2,2,1,2.0,0,0,0.2211173225478523
3503,2,2,1,2.0,0,0,0.3964455624045606
4264,9,9,4,2.25,0,0,0.14080480270932177
3270,2,2,1,2.0,0,0,0.2211173225478523
2831,9,8,4,2.25,0,0,0.1019259811994726
1926,6,6,3,2.0,0,0,0.1314432043593409
3496,10,9,4,2.5,0,0,0.050358570714548356
1498,8,8,4,2.0,0,0,0.08253030321421717
4436,2,2,1,2.0,0,0,0.2211173225478523
4707,4,4,2,2.0,0,0,0.1449470818467217
3290,2,2,1,2.0,0,0,0.2211173225478523
2756,10,9,4,2.5,0,0,0.07285514310766651
4379,4,4,2,2.0,0,0,0.25541224127470924
4604,4,4,2,2.0,0,0,0.21498499156540815
4528,4,4,2,2.0,0,0,0.32268657238639364
3969,5,5,2,2.5,0,0,0.10295366388152427
1544,9,9,4,2.25,0,0,0.12037515368454023
4034,6,5,3,2.0,0,0,0.1676543912225685
1820,10,9,5,2.0,0,0,0.11766004952320348
1965,4,4,2,2.0,0,0,0.40770670619273547
2384,6,5,2,3.0,0,0,0.225417632353183
1193,4,4,2,2.0,0,0,0.44994650784557316
4737,2,2,1,2.0,0,0,0.3964455624045606
2246,5,5,2,2.5,0,0,0.3984449920280844
3866,10,9,5,2.0,0,0,0.12277533305030146
1882,6,6,3,2.0,0,0,0.08624867234621166
2597,15,13,7,2.142857142857143,0,0,0.2217899225592921
1003,8,6,4,2.0,0,0,0.3107795136121818
3378,9,8,4,2.25,0,0,0.10019277603615769
1961,12,9,6,2.0,0,0,0.23433941951541568
4081,6,6,3,2.0,0,0,0.25600140710554076
4910,6,6,3,2.0,0,0,0.27257514943310424
2558,2,2,1,2.0,0,0,0.2211173225478523
1744,4,4,2,2.0,0,0,0.13262725095650407
3162,2,2,1,2.0,0,0,0.3964455624045606
3216,4,4,2,2.0,0,0,0.13693251767828674
4613,12,11,4,3.0,0,0,0.2672543413645531
1676,10,9,4,2.5,0,0,0.12694870510871256
3930,8,8,2,4.0,1,1,0.5053665749136805
3995,4,4,1,4.0,0,0,0.34962092857369537
1161,7,7,2,3.5,0,0,0.44835471359801593
1717,8,6,3,2.6666666666666665,0,0,0.18490717455232963
2138,18,17,7,2.5714285714285716,0,0,0.30553985322406135
4721,19,17,8,2.375,0,0,0.27203651926804323
1215,9,9,3,3.0,0,0,0.12002693974231189
1428,13,12,5,2.6,0,0,0.24055373477602549
4297,23,16,8,2.875,0,0,0.4930386691986473
1812,4,4,1,4.0,0,0,0.34962092857369537
2217,8,7,3,2.6666666666666665,0,0,0.1112033033321576
2378,4,4,1,4.0,0,0,0.34962092857369537
4131,11,10,4,2.75,0,0,0.03243025116679837
2220,6,6,2,3.0,0,0,0.13279383128461708
3870,6,4,2,3.0,1,1,0.5236016669818172
3689,10,9,4,2.5,0,0,0.059537580508700734
1960,4,4,1,4.0,0,0,0.34962092857369537
3020,8,8,3,2.6666666666666665,0,0,0.08913338225155426
4901,8,8,3,2.6666666666666665,0,0,0.1859544189810951
3787,9,8,3,3.0,0,0,0.13424185846130388
4507,6,5,2,3.0,0,0,0.24008347437669983
2358,9,9,3,3.0,0,0,0.16537185922212122
3920,11,9,4,2.75,0,0,0.17389973377165882
3729,8,8,2,4.0,0,0,0.3773578744174065
2627,8,8,3,2.6666666666666665,0,0,0.2717767958191109
2214,4,4,1,4.0,0,0,0.34962092857369537
4966,6,6,2,3.0,0,0,0.27790297113015705
